venueid|name|gcategory
98221|Klom dessert house|ร้านของหวาน
136545|ร้านอาหาร กุ้งเผา 2|ภัตตาคารอาหารทะเล
20390|ร้านข้าวแกงป้าเปิ้ลวัดศรีนวล|ร้านอาหาร
151807|วีที แหนมเนือง สาขาชัยภูมิ|ภัตตาคารอาหารเวียดนาม
8638|ภัตตาคารอาหารญี่ปุ่นฟูจิ สีลม คอมเพล็กซ์|ภัตตาคารอาหารญี่ปุ่น
92493|ปั๊มเอสโซ่ หจก.วี แอนด์ เจ (1992)|สถานีบริการน้ำมัน
115275|ปั๊ม เอ็นจีวี ปรีชาทรัพย์เซอร์วิส|สถานีบริการน้ำมัน
69742|@Waterside Chiangrai|ภัตตาคารอาหารไทย
79291|ปั้ม ปตท.ท่าเชี่ยว นครศรีธรรมราช|สถานีบริการน้ำมัน
92171|ท่าเรือเจียรวานิชภูเก็ต|ท่าจอดเรือท่องเที่ยว
114428|ข้าวแกงป้าเอิบ สาขา2|ร้านอาหาร
126491|Book And Bank Arena|ร้านกาแฟ
98161|ก๋วยเตี๋ยวเรือเจ๊แดง|ร้านก๋วยเตี๋ยว
20445|โฮมสเตย์บ้านจอมแจ้ง|โฮมสเตย์
162885|ร้านชาญโขง|ร้านอาหาร
98174|บางไผ่อะไหล่ยนต์ เพชรเกษม|ร้านอะไหล่รถยนต์
70058|ครัวไฟแดง​ อาหารตามสั่ง​ ซีฟู้ด​ ข้าวต้มโต้รุ่ง|ร้านอาหาร
151622|ร้านอาหาร ริมน้ำน่าน ชมน่าน(นมน่าน)cafe&bistro|ร้านอาหาร
117709|ปั๊มน้ำมันบางจาก - สหกรณ์การเกษตร เมืองมหาสารคาม จำกัด|สถานีบริการน้ำมัน
31928|แยกนาก่วม|สะพาน
77569|ที่ว่าการอำเภอโขงเจียม|ที่ว่าการอำเภอ
3206|ตลาดสดเทศบาลตำบลโคกพระ|ตลาด
145983|ร้าน อาปุ๊ ข้าวต้มเพชรบุรี|ร้านอาหาร
91783|ตลาดสดบางเลน|ตลาด
3115|สวนอาหารนรินทร์|ร้านอาหาร
114922|MADE FOR MOUTH DOWNTOWN|ร้านกาแฟ
99958|The Sportsman|สปอร์ตบาร์
78286|ท่าเทียบเรือเอเชียมาริน่า|ท่าจอดเรือท่องเที่ยว
123588|เจ๊นีย์ของทอดลับแล|ร้านอาหาร
5651|ปั๊มน้ำมันบางจาก - บริษัท เวียงออยล์ จำกัด|สถานีบริการน้ำมัน
3522|ตรอ.สุขุมวิท89/1 (โชติทอง)|สถานบริการตรวจสภาพรถยนต์
43637|สมายล์ แลนด์ รีสอร์ท|โรงแรม
52358|Kruaklangkrung ครัวกลางกรุง สาขา 2|ภัตตาคารอาหารไทย
123045|ร้านชาวเล ริม​คลอง​ผีหลอก​อัมพวา​|ร้านอาหาร
117171|ร้านข้าวต้มโอ่ง จิ๊บ&จ๊อย|อาหารฟาสต์ฟูด
96001|ห้างหุ้นส่วนจำกัด ศักดิ์สุภากรุ๊ป|ที่พัก
80471|ร้านอาหารภูตองกาแฟสด|ร้านอาหาร
48790|ตลาดท่องเที่ยวกลางคืนจงลี่|ตลาดกลางคืน
60437|"ขนมจีนยายฟัก | Kanomjean"|ร้านอาหาร
111934|"ก๋วยเตี๋ยว สอาด | Sa-Ard Noodle พระราม 2"|ร้านก๋วยเตี๋ยว
43843|เนื้อตุ๋น พัฒนาการ 68 (เนื้อตุ๋นหน้ากรมศุลฯ)|ร้านบะหมี่จีน
112524|ไอติมหม้อไฟยศเส|ร้านไอศกรีม
48433|ร้านอาหารมะลิริมน้ำ|ร้านอาหาร
80987|ตังเกี๋ย แต่เตี้ยม|ร้านอาหาร
43727|ร้านอาหารธัญรส อิสลาม|ร้านอาหาร
52384|ตลาดแม่เล้ง(บางคล้า)|ตลาด
99616|อีสาน 101|ภัตตาคารอาหารไทย
5077|พิพิธภัณฑ์สัตว์น้ำราชมงคล Rajamangala Aquarium Trang|พิพิธภัณฑ์สัตว์น้ำ
44938|สวนน้ำภูกระดึง&รีสอร์ท|สวนน้ำ
99717|ข้าวมันไก่ หมดแล้วจ้า|ร้านอาหาร
117094|โจ๊กหน้าเทศบาลแสนสุข|ร้านอาหาร
70631|คูณมี รีสอร์ท ใกล้หินสามวาฬ เพียง 5 นาที|ที่พักขนาดเล็ก
46926|ปรางค์ครบุรี|สถานที่ท่องเที่ยว
60950|ครัวชะเอม|ร้านอาหาร
15615|ตลาดใหญ่ลำลูกกา|ตลาด
99600|ร้านอาหาร พุทรา|ร้านอาหาร
94744|เขาใหญ่ หมูกะทะ ป๋าติ่ง|ร้านอาหาร
43682|บจก. ฮุนได มอเตอร์ (ไทยแลนด์)|ตัวแทนจำหน่ายรถฮุนได
99544|ตะบันตำ ตำถาดบันลือโลก|ภัตตาคารอาหารไทย
95894|Nong Niew Market|ตลาดอาหารสด
112859|เจริญรัถเป็ดพะโล้|ร้านอาหาร
138353|สวนอาหาร ชานเรือน|ภัตตาคารอาหารไทย
35434|ครัวยิ่งรักษ์|ร้านอาหาร
145386|บ้านสวนคุ้งน้ำ|ร้านอาหาร
75138|Phontong New Market|ตลาด
6726|เจ๊ลั้ง|ร้านอาหาร
141728|ตลาดบ้านโคกเพชร|ตลาด
34292|The Stories Restaurant|ภัตตาคารอาหารเอเชีย
16953|ร้านป้าแตงบุฟเฟต์ (กกโพธิ์)|ร้านอาหาร
36975|ปรางค์กู่สมบูรณ์|สถานที่สำคัญทางประวัติศาสตร์
34260|PTT Station สน.ปตท. บริษัท สุขุมเซอร์วิส จำกัด(8)|สถานีบริการน้ำมัน
99229|โลตัสเชียงของ|ไฮเปอร์มาร์เก็ต
